stem,n_residues,best_target_rep,best_target_split,best_alntmscore,best_qtmscore,best_train_target_rep,best_train_alntmscore,best_train_qtmscore,best_train_fident,tm_field,n_hits_tm_ge_fold,n_train_hits_tm_ge_fold,verdict,fold_tm,redundant_tm,foldseek_version,db_snapshot_tag
09b8ed9b18064f2d332272e495703d2f,163,A0A1S3H9E8,train,0.4876,0.4737,A0A1S3H9E8,0.4876,0.4737,0.034,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8eedf5cc6e7223c16a8999566ef78,159,A0A7V1RHY7,train,0.4917,0.4486,A0A7V1RHY7,0.4917,0.4486,0.082,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8eef5450d31f1568f47346e23a7d5,161,A0A813GZ75,train,0.4255,0.4188,A0A813GZ75,0.4255,0.4188,0.032,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8ef5e3f6a72b92b25a39eef00f7e7,163,A0A7W0J1Z3,train,0.6531,0.6421,A0A7W0J1Z3,0.6531,0.6421,0.209,qtmscore,32,30,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8efb25d63c8b1c9d7493ea22c1607,161,A0A835IML5,train,0.9344,0.9289,A0A835IML5,0.9344,0.9289,0.315,qtmscore,62,60,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8efef883485af7daf9f85490d1879,163,A0A1H9I9U9,train,0.8023,0.7452,A0A1H9I9U9,0.8023,0.7452,0.108,qtmscore,76,75,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f11ef2a1bd0ae1d22c6ca14199fd,163,X1BEX3,train,0.8003,0.796,X1BEX3,0.8003,0.796,0.097,qtmscore,118,115,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f14a211bebfd6c98d06a9decb861,160,A0A6P5IN40,train,0.8983,0.8931,A0A6P5IN40,0.8983,0.8931,0.273,qtmscore,143,142,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f2241d1397e414b1d57cf829dc83,160,A0A180GT89,train,0.4852,0.4512,A0A180GT89,0.4852,0.4512,0.022,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f4f4fbad1777e0c4590d1c84ce6c,160,A0A3E0NM06,train,0.9182,0.7928,A0A3E0NM06,0.9182,0.7928,0.374,qtmscore,261,258,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f5bbd7c13d1bd81328e6139a329d,163,A0A6A4HHW8,train,0.5121,0.5096,A0A6A4HHW8,0.5121,0.5096,0.03,qtmscore,5,5,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f5bbe3cf3b08afd191b64446d809,159,A0A3M1RTD2,train,0.7129,0.4705,A0A3M1RTD2,0.7129,0.4705,0.169,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f7e3bee62c26b279de618be24424,163,A0A7C3B1S2,train,0.9663,0.9605,A0A7C3B1S2,0.9663,0.9605,0.497,qtmscore,215,209,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f8028878e75ce55ce83b78bd7bea,164,A0A2A2LET1,train,0.5133,0.5082,A0A2A2LET1,0.5133,0.5082,0.008,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f946060c8c7375bc17ab5e8c3026,160,A0A1T4T276,train,0.9074,0.5475,A0A1T4T276,0.9074,0.5475,0.274,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8f973e63766fd0fdc2ef2e16d20ac,160,A0A0E9LVK3,train,0.4882,0.4444,A0A0E9LVK3,0.4882,0.4444,0.019,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b8fad88581863b19d6e7e17598fe17,160,A0A7C1UIL0,train,0.4809,0.4774,A0A7C1UIL0,0.4809,0.4774,0.061,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b900c4b96897a8e65c5fb2c87016d9,164,A0A139GXW1,train,0.6735,0.6698,A0A139GXW1,0.6735,0.6698,0.008,qtmscore,132,131,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b901896001ba40571441fe5f377e38,161,A0A1C3JK24,train,0.7397,0.5514,A0A1C3JK24,0.7397,0.5514,0.033,qtmscore,8,8,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b902070229df8f4ec81494d53de135,161,A0A812P5Y3,train,0.5612,0.5584,A0A812P5Y3,0.5612,0.5584,0.027,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b902fef0c57cfd8a0f8b0471dd6188,159,A0A5D2QLD8,train,0.5199,0.4537,A0A5D2QLD8,0.5199,0.4537,0.029,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b903537e06f1127a713633f87c4990,161,D8SKA6,train,0.9213,0.9159,D8SKA6,0.9213,0.9159,0.106,qtmscore,100,99,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b904807674befdf253d3f1ba15a2c4,160,A0A354WHP0,train,0.6174,0.55,A0A354WHP0,0.6174,0.55,0.014,qtmscore,6,6,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b904aa2e99f8cfe848ed8d4c613490,161,Q602X8,train,0.5532,0.5455,Q602X8,0.5532,0.5455,0.043,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90553c54bf8e10936f41a65fd1c93,160,A0A829ZNX3,train,0.6231,0.5122,A0A829ZNX3,0.6231,0.5122,0.047,qtmscore,3,3,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9060d3067613456d20ed8b41de1cb,164,D3B578,train,0.5173,0.5123,D3B578,0.5173,0.5123,0.012,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9060d53d90c373600e4ce19e3bdcc,162,A0A679HJA5,train,0.8344,0.7927,A0A679HJA5,0.8344,0.7927,0.101,qtmscore,118,117,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90666f47ef6960f4ee5ff92f0a925,163,F0W8R5,train,0.5393,0.4875,F0W8R5,0.5393,0.4875,0.023,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90681c39405707bfe4ee8c4e22887,160,A0A2V5WFA5,train,0.6423,0.5087,A0A2V5WFA5,0.6423,0.5087,0.024,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b906b93934f539f4cd1a03fbe815d2,159,A0A5J4Y172,train,0.7071,0.6226,A0A5J4Y172,0.7071,0.6226,0.124,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b908ba875d6bab3f929acdf9fc282a,162,A0A852Y7N3,train,0.4022,0.3936,A0A852Y7N3,0.4022,0.3936,0.022,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b909948046997a7aef17b425ba1700,162,W4AIE8,train,0.7979,0.785,W4AIE8,0.7979,0.785,0.12,qtmscore,189,188,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b909d77e74b9e24a21a583f40f6318,158,A0A2G9PH85,train,0.6667,0.4243,A0A2G9PH85,0.6667,0.4243,0.002,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b909d84f672ced9f6dcb553321cf1a,158,A0A4Q2U346,val,0.7836,0.6004,A0A2D8G8K5,0.7662,0.5886,0.341,qtmscore,12,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90a73e8704e8706a6fe5c6c047e3a,160,A0A1H4GRH6,train,0.9234,0.9069,A0A1H4GRH6,0.9234,0.9069,0.392,qtmscore,14,14,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90ab23ebdde24784cf393f3dedecd,160,A0A7K3QWV3,train,0.881,0.8758,A0A7K3QWV3,0.881,0.8758,0.076,qtmscore,292,286,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90c353665f264808538f2a69f0be3,163,A0A2E3MVL6,train,0.7995,0.7951,A0A2E3MVL6,0.7995,0.7951,0.056,qtmscore,165,162,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90ccdc3bab2f0e812958caeed501b,160,A0A5A9XH13,train,0.9507,0.9392,A0A5A9XH13,0.9507,0.9392,0.388,qtmscore,76,75,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90e0d247b8db69ce0b45bc8292a5c,162,A0A4Q2X527,train,0.8142,0.7146,A0A4Q2X527,0.8142,0.7146,0.23,qtmscore,5,4,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90f6bda6d673dc5006b13eceb20f8,160,W4GGL9,train,0.7612,0.7568,W4GGL9,0.7612,0.7568,0.133,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90f6fc0a78a151a1e7fbeac04e110,160,A0A0S8HK36,train,0.9319,0.8148,A0A0S8HK36,0.9319,0.8148,0.198,qtmscore,107,105,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90f9c25015cdedc641d8c3cfd6760,160,A0A388JRD2,train,0.4978,0.4269,A0A388JRD2,0.4978,0.4269,0.006,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b90fcab5f501b29bea931a3908ac5f,158,A0A7S1N156,train,0.5518,0.549,A0A7S1N156,0.5518,0.549,0.042,qtmscore,30,30,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b910a43c6fa6797262eaf612cb05eb,159,A0A562LP06,train,0.8631,0.8534,A0A562LP06,0.8631,0.8534,0.201,qtmscore,67,66,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b911122ffb20f57e360426bf65e5b0,158,A0A521VDN8,train,0.7987,0.7033,A0A521VDN8,0.7987,0.7033,0.207,qtmscore,11,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b911144504e4c3ca423d0610567e1f,164,A0A3A4KYP1,train,0.6279,0.6249,A0A3A4KYP1,0.6279,0.6249,0.07,qtmscore,48,48,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91153ae23c2fe471c367b714e47fe,161,A0A848A3H1,train,0.8097,0.8004,A0A848A3H1,0.8097,0.8004,0.232,qtmscore,214,210,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b912160ef8df7cc185998c62f685f2,160,Q08SS0,train,0.8822,0.8293,Q08SS0,0.8822,0.8293,0.283,qtmscore,203,199,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9122ce9b9bd3aa57af74196604450,161,A0A437LMG8,train,0.6938,0.5666,A0A437LMG8,0.6938,0.5666,0.114,qtmscore,17,17,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91238450bd2d42d5b715f21520d46,158,A0A6I1QD51,train,0.998,0.9917,A0A6I1QD51,0.998,0.9917,0.556,qtmscore,103,100,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b912606bd658c3defb223494d6b99a,160,A0A5S4SMJ2,train,0.8555,0.6804,A0A5S4SMJ2,0.8555,0.6804,0.256,qtmscore,5,5,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b912e9daa3c9316092d3c64de227f3,164,A0A7U2QSX3,train,0.5546,0.5062,A0A7U2QSX3,0.5546,0.5062,0.013,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b913de9222e941cbd5b44435564bd4,163,A0A653BIN4,train,0.5112,0.5053,A0A653BIN4,0.5112,0.5053,0.022,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b916bf2e231dab68982a9c3dbf8be7,159,A0A2U2SIA3,train,0.7156,0.6502,A0A2U2SIA3,0.7156,0.6502,0.238,qtmscore,22,22,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b917b023bac3b1433ef832bc95cdd5,158,A0A353X8K3,train,0.7428,0.7312,A0A353X8K3,0.7428,0.7312,0.142,qtmscore,128,125,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9181972201af7f79c444cbcf4ccb1,162,A0A6A4WZU6,train,0.4744,0.4356,A0A6A4WZU6,0.4744,0.4356,0.031,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9187fbee987657d0b49fe7a4c24e8,163,A0A1F8NPN5,train,0.957,0.9171,A0A1F8NPN5,0.957,0.9171,0.331,qtmscore,219,217,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b918818fb2839f1f73c7cc717e0c8c,163,A0A0Q9YLL3,train,0.7469,0.7308,A0A0Q9YLL3,0.7469,0.7308,0.164,qtmscore,231,228,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b919e20cd072c4a19767c669197e60,161,A0A656HH71,train,0.5282,0.5229,A0A656HH71,0.5282,0.5229,0.049,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91a1dd3ce82b63ab2e49185dd8504,164,B0XDF3,train,0.9102,0.905,B0XDF3,0.9102,0.905,0.064,qtmscore,296,289,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91ae2c5dbfeb87663a51afa35f79c,159,A0A534IQ76,train,0.7531,0.6972,A0A534IQ76,0.7531,0.6972,0.041,qtmscore,256,253,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91cac02db9134f4b3845b2045a8b5,159,A0A3D8IJD2,train,0.6503,0.6429,A0A3D8IJD2,0.6503,0.6429,0.11,qtmscore,58,57,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91d7960223a4903d06122b50d7818,164,A0A846DPH0,train,0.4995,0.4397,A0A846DPH0,0.4995,0.4397,0.019,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91d9d9e07db81feb473296aea5986,163,A0A378IN64,train,0.5046,0.4915,A0A378IN64,0.5046,0.4915,0.02,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91dc6e2f797a30cdd36001efd3cf5,162,A0A2M7KT60,train,0.4887,0.4797,A0A2M7KT60,0.4887,0.4797,0.029,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91e539dcb3dbde50740e91dbbc756,161,A0A6A6JZK9,train,0.8521,0.8094,A0A6A6JZK9,0.8521,0.8094,0.115,qtmscore,149,146,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b91fce3522ad424c6c2e68cd460241,162,U5QLH9,train,0.8647,0.8596,U5QLH9,0.8647,0.8596,0.126,qtmscore,173,169,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92312fe0c42f752cbb15167cd2ef3,163,A0A2A3GM69,train,0.9689,0.9631,A0A2A3GM69,0.9689,0.9631,0.46,qtmscore,10,10,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b923143d5af1ee3d708ebd34fd35ff,161,A0A7J6YQT0,train,0.9732,0.9673,A0A7J6YQT0,0.9732,0.9673,0.38,qtmscore,142,139,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9236a9a638593cdc68fb124a931d5,161,A0A074U385,train,0.5543,0.4669,A0A074U385,0.5543,0.4669,0.034,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b923c611d30ae96f35c885dba96386,161,A0A2R6HV19,train,0.572,0.5286,A0A2R6HV19,0.572,0.5286,0.034,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92424a72a53fb8e2aebc4d066931e,159,A0A0G1MN52,train,0.7953,0.4823,A0A0G1MN52,0.7953,0.4823,0.115,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b925a84853a0c6708071c02a4d5275,159,R6F0M0,train,0.8131,0.7904,R6F0M0,0.8131,0.7904,0.157,qtmscore,11,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b926142114b9ead8e135df48db8ae6,163,A0A1Q8ZFH9,train,0.7429,0.7344,A0A1Q8ZFH9,0.7429,0.7344,0.085,qtmscore,21,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92654d48af40120bb2f78f0981e28,163,A0A4S5JEC4,train,0.626,0.6227,A0A4S5JEC4,0.626,0.6227,0.089,qtmscore,39,38,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9266d4a186b854b23a4469ffcc0c3,160,A0A2Z6UW84,train,0.5681,0.4543,A0A2Z6UW84,0.5681,0.4543,0.059,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b926837a997673e5f58cec7d4ad0f4,161,A0A429ZSP8,train,0.6572,0.4879,A0A429ZSP8,0.6572,0.4879,0.139,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b926fe3eb83bcf27e7f2e16132e3f7,160,A0A2A2KD56,train,0.9412,0.9355,A0A2A2KD56,0.9412,0.9355,0.254,qtmscore,31,30,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b927ae3b20565d9994f0c898c1628f,161,A0A7S4I654,train,0.8026,0.7247,A0A7S4I654,0.8026,0.7247,0.117,qtmscore,80,80,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92936e9d44384308b21cab52f9bf0,158,A0A850M3K7,train,0.7517,0.7439,A0A850M3K7,0.7517,0.7439,0.015,qtmscore,160,158,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9297ba45a26d294ef1def979e807d,160,A0A1I0FSK0,train,0.7333,0.7062,A0A1I0FSK0,0.7333,0.7062,0.027,qtmscore,203,199,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92b5f5e67c05af0b6f9436a44334c,163,J9LDF4,train,0.6562,0.4357,J9LDF4,0.6562,0.4357,0.013,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92bc0234350d312007d4965c0dc7e,161,A0A0D1WP45,train,0.788,0.7763,A0A0D1WP45,0.788,0.7763,0.054,qtmscore,113,112,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92bc7d9aebecceca5879ba6049f30,160,A0A2T7NW43,train,0.9689,0.9571,A0A2T7NW43,0.9689,0.9571,0.422,qtmscore,110,107,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92d314d979a5ce74fa308afe28f4e,159,A0A1V2LRL6,train,0.4219,0.4178,A0A1V2LRL6,0.4219,0.4178,0.019,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92d4169cdf502899e0f7662ae0b26,163,A0A2V7CFU8,train,0.9336,0.9281,A0A2V7CFU8,0.9336,0.9281,0.206,qtmscore,297,286,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92d72055428999659aa302a607fb1,162,A0A7V1BHW5,train,0.5693,0.5662,A0A7V1BHW5,0.5693,0.5662,0.096,qtmscore,17,17,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92da4142e0935bf02549c63558a6b,159,A0A662RTT0,train,0.8251,0.4887,A0A662RTT0,0.8251,0.4887,0.44,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92dde1ae951a2a72971598025060e,158,A0A847FM65,train,0.7931,0.5418,A0A847FM65,0.7931,0.5418,0.279,qtmscore,5,5,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92e1c221381b273336323ced241b7,162,A0A388PWE8,train,0.939,0.9113,A0A388PWE8,0.939,0.9113,0.271,qtmscore,41,41,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b92edb95c58961671ea058957c74f6,158,A0A7Y8NQS2,train,0.5168,0.5095,A0A7Y8NQS2,0.5168,0.5095,0.025,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b93097535d89738311334934b87199,162,A0A7C4ZX99,train,0.8776,0.7316,A0A7C4ZX99,0.8776,0.7316,0.36,qtmscore,19,19,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b930bceffa6f18264590b075aa0e04,164,F5Y9U1,train,0.5913,0.5497,F5Y9U1,0.5913,0.5497,0.029,qtmscore,38,38,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b9314d312b0b87da63befb573d4775,160,A0A6L7TX09,train,0.6462,0.6397,A0A6L7TX09,0.6462,0.6397,0.047,qtmscore,23,23,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b93492707e0d58bd0a0843f0e2d4f3,163,A0A3D0KU16,train,0.9355,0.8477,A0A3D0KU16,0.9355,0.8477,0.277,qtmscore,182,181,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b934ba7fcbb579e544ed6a309c6228,162,A0A0L0NP87,val,0.5233,0.5001,A0A1S8S1J2,0.5534,0.4683,0.022,qtmscore,1,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b935a89059484b0e7c7d2687088380,164,A0A1Q3EZP3,train,0.484,0.3684,A0A1Q3EZP3,0.484,0.3684,0.029,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b935fbb2588092ba849039971003e0,163,A0A7W0VQK9,train,0.5525,0.5189,A0A7W0VQK9,0.5525,0.5189,0.034,qtmscore,3,3,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b93601828fcc0924f8ef1eb0fef6b5,163,A0A0G1XYI1,train,0.6488,0.507,A0A0G1XYI1,0.6488,0.507,0.122,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b937275092be8493e78a7429de439f,163,A0A842R871,train,0.4817,0.4116,A0A842R871,0.4817,0.4116,0.011,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
09b937b6520e8157f9ea2191907be8cd,159,A0A0J8QRD5,train,0.8562,0.6429,A0A0J8QRD5,0.8562,0.6429,0.072,qtmscore,62,61,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
136a82c8c079c022ddcc8b85dd9738bb,304,A0A523DJI0,train,0.8335,0.509,A0A523DJI0,0.8335,0.509,0.102,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
