stem,query,target,alntmscore,qtmscore,ttmscore,lddt,fident,alnlen,evalue
09b91ae2c5dbfeb87663a51afa35f79c,09b91ae2c5dbfeb87663a51afa35f79c,2c9k-assembly1_A,0.636,0.6039,0.1876,0.5041,0.013,438,0.3742
09b91cac02db9134f4b3845b2045a8b5,09b91cac02db9134f4b3845b2045a8b5,6t7j-assembly1_B,0.5473,0.5447,0.1753,0.4354,0.021,476,0.3331
09b91d7960223a4903d06122b50d7818,09b91d7960223a4903d06122b50d7818,7wix-assembly1_A,0.6913,0.4019,0.1302,0.6576,0.025,236,0.2547
09b91d9d9e07db81feb473296aea5986,09b91d9d9e07db81feb473296aea5986,7q1u-assembly1_A,0.4869,0.464,0.1838,0.3893,0.03,298,0.3045
09b91dc6e2f797a30cdd36001efd3cf5,09b91dc6e2f797a30cdd36001efd3cf5,2du7-assembly1_A,0.3881,0.3663,0.145,0.3988,0.017,457,0.2341
09b91e539dcb3dbde50740e91dbbc756,09b91e539dcb3dbde50740e91dbbc756,6gdd-assembly1_A,0.8609,0.8167,0.3688,0.7348,0.125,318,0.5789
09b91fce3522ad424c6c2e68cd460241,09b91fce3522ad424c6c2e68cd460241,6rao-assembly1_F,0.8996,0.8162,0.8827,0.7692,0.167,155,0.828
09b92312fe0c42f752cbb15167cd2ef3,09b92312fe0c42f752cbb15167cd2ef3,5b7w-assembly2_B,0.952,0.9296,0.9407,0.8565,0.366,161,0.9209
09b923143d5af1ee3d708ebd34fd35ff,09b923143d5af1ee3d708ebd34fd35ff,3l93-assembly1_A,0.9657,0.9541,0.9541,0.8631,0.356,160,0.9413
09b9236a9a638593cdc68fb124a931d5,09b9236a9a638593cdc68fb124a931d5,7e5v-assembly1_A,0.4306,0.4058,0.2062,0.3366,0.012,404,0.2847
09b923c611d30ae96f35c885dba96386,09b923c611d30ae96f35c885dba96386,2q24-assembly1_B,0.5097,0.4499,0.4215,0.3629,0.05,197,0.4014
09b92424a72a53fb8e2aebc4d066931e,09b92424a72a53fb8e2aebc4d066931e,4bn9-assembly1_A-2,0.4384,0.4184,0.365,0.376,0.042,210,0.3561
09b925a84853a0c6708071c02a4d5275,09b925a84853a0c6708071c02a4d5275,6kpt-assembly1_B,0.5646,0.5532,0.1755,0.4685,0.008,612,0.3414
09b926142114b9ead8e135df48db8ae6,09b926142114b9ead8e135df48db8ae6,2yx9-assembly1_B,0.4298,0.4161,0.1416,0.3104,0.014,559,0.2562
09b92654d48af40120bb2f78f0981e28,09b92654d48af40120bb2f78f0981e28,5ao7-assembly1_A,0.5587,0.4916,0.2352,0.4953,0.033,360,0.349
09b9266d4a186b854b23a4469ffcc0c3,09b9266d4a186b854b23a4469ffcc0c3,8bhv-assembly1_A,0.4069,0.405,0.02699,0.3616,0.002,2992,0.199
09b926837a997673e5f58cec7d4ad0f4,09b926837a997673e5f58cec7d4ad0f4,8xup-assembly1_I,0.9048,0.4191,0.4542,0.7013,0.279,93,0.429
09b926fe3eb83bcf27e7f2e16132e3f7,09b926fe3eb83bcf27e7f2e16132e3f7,8vej-assembly2_B,0.4737,0.4464,0.3207,0.3723,0.028,242,0.3554
09b927ae3b20565d9994f0c898c1628f,09b927ae3b20565d9994f0c898c1628f,8fbj-assembly1_A,0.7248,0.6953,0.4017,0.6157,0.091,174,0.5176
09b92936e9d44384308b21cab52f9bf0,09b92936e9d44384308b21cab52f9bf0,8iyj-assembly1_R4,0.7556,0.6844,0.3181,0.6538,0.023,294,0.481
09b9297ba45a26d294ef1def979e807d,09b9297ba45a26d294ef1def979e807d,6tav-assembly1_C,0.7151,0.5982,0.08797,0.5787,0.021,752,0.3289
09b92b5f5e67c05af0b6f9436a44334c,09b92b5f5e67c05af0b6f9436a44334c,7mq9-assembly1_SI,0.3934,0.3505,0.08929,0.5392,0.003,754,0.2042
09b92bc0234350d312007d4965c0dc7e,09b92bc0234350d312007d4965c0dc7e,3f44-assembly1_A,0.7571,0.7488,0.5915,0.6096,0.045,220,0.6422
09b92bc7d9aebecceca5879ba6049f30,09b92bc7d9aebecceca5879ba6049f30,2eey-assembly1_A,0.94,0.9174,0.9174,0.873,0.418,160,0.9057
09b92d314d979a5ce74fa308afe28f4e,09b92d314d979a5ce74fa308afe28f4e,4n3n-assembly1_A,0.4412,0.3396,0.1162,0.426,0.017,233,0.2119
09b92d4169cdf502899e0f7662ae0b26,09b92d4169cdf502899e0f7662ae0b26,8vc9-assembly3_F,0.937,0.86,0.3816,0.8031,0.239,163,0.6119
09b92d72055428999659aa302a607fb1,09b92d72055428999659aa302a607fb1,6ef6-assembly1_A,0.51,0.5075,0.2845,0.4743,0.073,287,0.3711
09b92da4142e0935bf02549c63558a6b,09b92da4142e0935bf02549c63558a6b,7pkw-assembly1_A,0.4998,0.4286,0.3003,0.5496,0.05,199,0.3462
09b92dde1ae951a2a72971598025060e,09b92dde1ae951a2a72971598025060e,9ivg-assembly1_R,0.4515,0.4093,0.198,0.4944,0.021,273,0.2831
09b92e1c221381b273336323ced241b7,09b92e1c221381b273336323ced241b7,5i32-assembly1_A,0.5618,0.5231,0.3865,0.3815,0.073,230,0.4203
09b92edb95c58961671ea058957c74f6,09b92edb95c58961671ea058957c74f6,6m3p-assembly2_B,0.5068,0.4817,0.293,0.4823,0.02,289,0.3556
09b93097535d89738311334934b87199,09b93097535d89738311334934b87199,6bzi-assembly4_D,0.5491,0.4038,0.1541,0.4516,0.021,324,0.2632
09b930bceffa6f18264590b075aa0e04,09b930bceffa6f18264590b075aa0e04,6m3q-assembly1_F,0.63,0.569,0.3364,0.6125,0.038,207,0.4299
09b9314d312b0b87da63befb573d4775,09b9314d312b0b87da63befb573d4775,4roc-assembly1_A,0.5732,0.4152,0.2438,0.5113,0.018,219,0.3105
09b93492707e0d58bd0a0843f0e2d4f3,09b93492707e0d58bd0a0843f0e2d4f3,6c2s-assembly2_C,0.955,0.8253,0.9422,0.8498,0.394,142,0.8689
09b934ba7fcbb579e544ed6a309c6228,09b934ba7fcbb579e544ed6a309c6228,7m6l-assembly1_A,0.4886,0.444,0.02364,0.4931,0.001,3780,0.2165
09b935a89059484b0e7c7d2687088380,09b935a89059484b0e7c7d2687088380,7aor-assembly1_ad,0.3922,0.3116,0.08259,0.4626,0.007,570,0.1831
09b935fbb2588092ba849039971003e0,09b935fbb2588092ba849039971003e0,7z8f-assembly1_m,0.6193,0.5449,0.0255,0.5797,0.065,168,0.2675
09b93601828fcc0924f8ef1eb0fef6b5,09b93601828fcc0924f8ef1eb0fef6b5,6iy6-assembly1_B,0.5819,0.418,0.1781,0.509,0.074,162,0.2865
09b937275092be8493e78a7429de439f,09b937275092be8493e78a7429de439f,6hix-assembly1_Ad,0.4615,0.3759,0.2561,0.6323,0.014,269,0.2979
09b937b6520e8157f9ea2191907be8cd,09b937b6520e8157f9ea2191907be8cd,8qhx-assembly1_D,0.7548,0.5112,0.4332,0.8826,0.056,107,0.4508
136a82c8c079c022ddcc8b85dd9738bb,136a82c8c079c022ddcc8b85dd9738bb,5uxx-assembly1_A,0.8916,0.4733,0.8757,0.7858,0.231,164,0.663
136a82f1b6d04575ac5a3a656616a5d4,136a82f1b6d04575ac5a3a656616a5d4,2ymv-assembly1_A,0.5707,0.5056,0.4837,0.4951,0.048,395,0.4774
136a8346b487870411682eee9c62e10e,136a8346b487870411682eee9c62e10e,8bm3-assembly4_D,0.6885,0.538,0.686,0.5401,0.125,328,0.5871
136a83ce85facbc1a4d6a6bdc3ec838f,136a83ce85facbc1a4d6a6bdc3ec838f,3h38-assembly1_A,0.8144,0.8121,0.6102,0.684,0.235,412,0.6909
136a844ee7417e47ccb69d89422dbc6f,136a844ee7417e47ccb69d89422dbc6f,2r44-assembly1_A,0.9222,0.9167,0.8823,0.7955,0.337,329,0.8859
136a8542d63a6278ef4bd9d01da6a2de,136a8542d63a6278ef4bd9d01da6a2de,6dl9-assembly1_A,0.3973,0.3817,0.1949,0.2956,0.008,734,0.2693
136a85f967fd9a48bedc39b706fcdb8f,136a85f967fd9a48bedc39b706fcdb8f,8fzj-assembly1_v,0.9659,0.9628,0.5848,0.8207,0.462,305,0.7681
136a868b5d9ae875069c179d8dcb9255,136a868b5d9ae875069c179d8dcb9255,4wy2-assembly1_A-2,0.8266,0.8114,0.804,0.6606,0.109,330,0.7915
136a869f90a186df27d6adf8c2c7de55,136a869f90a186df27d6adf8c2c7de55,6yvu-assembly1_A,0.365,0.3532,0.1145,0.4395,0.006,1237,0.2253
136a873d600edc7baaabc57eeaceb134,136a873d600edc7baaabc57eeaceb134,4ypr-assembly1_A,0.9568,0.9539,0.8443,0.8442,0.328,350,0.8905
136a8971cbff8adf65ada49096e07f64,136a8971cbff8adf65ada49096e07f64,4il3-assembly1_A,0.7011,0.5799,0.4447,0.4906,0.16,281,0.4939
136a8bc52fa1f2b08c5042202256a997,136a8bc52fa1f2b08c5042202256a997,5o6y-assembly1_A,0.9714,0.6175,0.9137,0.8479,0.391,202,0.7604
136a8dc2b7072fd3c33c07f08c117f7a,136a8dc2b7072fd3c33c07f08c117f7a,1lva-assembly1_A,0.5599,0.3859,0.4533,0.6004,0.11,262,0.4017
136a8e140a3f227cff536fa30595d426,136a8e140a3f227cff536fa30595d426,3uf0-assembly1_A,0.8569,0.6934,0.8504,0.636,0.245,277,0.7581
136a8eae56311102d1ae1c4a7f80313d,136a8eae56311102d1ae1c4a7f80313d,2vf7-assembly1_B,0.5786,0.5313,0.2171,0.5848,0.151,397,0.366
136a8fd59ea4e64f993ff509c7773e1f,136a8fd59ea4e64f993ff509c7773e1f,4usk-assembly1_B,0.8056,0.7894,0.7251,0.574,0.086,346,0.735
136a8fd7657ff3b91187c342fece5599,136a8fd7657ff3b91187c342fece5599,3zux-assembly1_A,0.8889,0.8545,0.87,0.7113,0.201,313,0.8444
136a90946ec5815edc4f20d64195e27e,136a90946ec5815edc4f20d64195e27e,3maj-assembly1_A-2,0.9334,0.6558,0.5906,0.7824,0.33,230,0.6181
136a91f1c26e5cb7704326f217be2b09,136a91f1c26e5cb7704326f217be2b09,3f83-assembly1_A,0.7699,0.7003,0.45,0.566,0.08,371,0.5579
136a93e0ceebddb9ca263923ca915891,136a93e0ceebddb9ca263923ca915891,8f5p-assembly1_B,0.8195,0.6876,0.2089,0.5304,0.057,576,0.4363
136a94db36f7ead61176382eaac342b6,136a94db36f7ead61176382eaac342b6,6sc2-assembly1_B,0.2817,0.2804,0.03157,0.4547,0.001,2643,0.1471
136a95601de1372c0b6366f60e3a7ead,136a95601de1372c0b6366f60e3a7ead,2h5y-assembly2_B,0.8863,0.6806,0.8828,0.7115,0.152,243,0.7663
136a95d604431b8c4f4d4dc1837a72f0,136a95d604431b8c4f4d4dc1837a72f0,6f8y-assembly4_D,0.9418,0.9389,0.8581,0.8165,0.335,334,0.8914
136a95f9cad7ee73c2637a626a041910,136a95f9cad7ee73c2637a626a041910,8ro0-assembly1_PX,0.3737,0.3555,0.2483,0.3217,0.011,511,0.2875
136a964ee6a3f50dec04fe0c165b8730,136a964ee6a3f50dec04fe0c165b8730,3tqe-assembly1_A,0.9766,0.9545,0.9189,0.8657,0.38,300,0.9314
136a96747ed499e2f17c60c745a5f5a5,136a96747ed499e2f17c60c745a5f5a5,4xcm-assembly1_B,0.7614,0.3162,0.4405,0.4675,0.084,189,0.3677
136a971d62df807929e45d7863a40fd8,136a971d62df807929e45d7863a40fd8,5i7d-assembly1_A,0.7228,0.4881,0.3814,0.7072,0.054,351,0.4179
136a97edb533a52eb4c63cb24801af36,136a97edb533a52eb4c63cb24801af36,8du1-assembly2_B,0.8467,0.8393,0.745,0.6982,0.178,358,0.7763
136a983178149922827266f2280f39d7,136a983178149922827266f2280f39d7,4av6-assembly1_A,0.4074,0.3992,0.231,0.3191,0.013,718,0.293
136a99140cc5d2a0fd69c749f40f9150,136a99140cc5d2a0fd69c749f40f9150,5y8e-assembly1_A,0.8604,0.4196,0.8039,0.7216,0.371,148,0.5957
136a99885f5b6f1f323c286eb5adb7a2,136a99885f5b6f1f323c286eb5adb7a2,6rak-assembly1_B,0.4461,0.4009,0.2434,0.5503,0.066,405,0.3064
136a9a0febc80a10ee7fd5d0ca01750f,136a9a0febc80a10ee7fd5d0ca01750f,5odr-assembly1_A,0.9705,0.8037,0.3915,0.8675,0.331,323,0.5945
136a9be3277481f3e6bc638877dc9005,136a9be3277481f3e6bc638877dc9005,7w5a-assembly1_A,0.4388,0.3377,0.07211,0.3359,0.006,1995,0.1925
136a9c9ab3f117f2e49f43bf43fc1652,136a9c9ab3f117f2e49f43bf43fc1652,3uj7-assembly1_A,0.7871,0.6786,0.7844,0.5735,0.123,316,0.7094
136a9e3a059bc9112bf2237ea025242e,136a9e3a059bc9112bf2237ea025242e,4iqf-assembly2_B,0.9683,0.9533,0.9503,0.8743,0.418,313,0.9445
136a9f5c771ab30b2b32122567215021,136a9f5c771ab30b2b32122567215021,8gka-assembly1_A,0.6299,0.5587,0.2876,0.5972,0.056,479,0.4121
136a9facc5804c1d513a31d95a95b81c,136a9facc5804c1d513a31d95a95b81c,4n7b-assembly1_A,0.9545,0.8796,0.8581,0.8173,0.256,289,0.8611
136a9fd68e9aa4728e25673f0c27c9a2,136a9fd68e9aa4728e25673f0c27c9a2,8jpx-assembly1_A,0.5165,0.4179,0.1968,0.3595,0.036,464,0.2932
136aa008c8f8c67382daed7a1f10fa12,136aa008c8f8c67382daed7a1f10fa12,7ccy-assembly2_C,0.9501,0.9353,0.9097,0.8532,0.384,328,0.9154
136aa089ed4e56350766c48582dda7fb,136aa089ed4e56350766c48582dda7fb,4x3m-assembly1_B,0.9174,0.7816,0.904,0.7145,0.295,267,0.829
136aa0f2de999a5e6a6005fec53c49c9,136aa0f2de999a5e6a6005fec53c49c9,9en5-assembly1_A,0.9092,0.3878,0.6893,0.7709,0.375,133,0.5297
136aa1a5f3540220438f6836af09829c,136aa1a5f3540220438f6836af09829c,7dkh-assembly2_E,0.814,0.4158,0.1507,0.653,0.044,268,0.2779
136aa3b7bdd772655d4f8c3bab08d35d,136aa3b7bdd772655d4f8c3bab08d35d,1v04-assembly1_A,0.8553,0.8326,0.7997,0.6622,0.167,328,0.8004
136aa63fa2c22d7be6c20db56e10ced5,136aa63fa2c22d7be6c20db56e10ced5,5x9w-assembly1_B,0.7277,0.3452,0.1484,0.6567,0.043,638,0.2426
136aa77b1c9235de4a8dd93dd32aeca3,136aa77b1c9235de4a8dd93dd32aeca3,5fu6-assembly2_A,0.4543,0.3943,0.2623,0.3543,0.04,345,0.3091
136aa89d8f5aadb04f80e1844cfecf12,136aa89d8f5aadb04f80e1844cfecf12,5jjv-assembly1_A-2,0.8512,0.7728,0.6784,0.6407,0.184,331,0.7059
136aa90839180e7162c64e8d5f473238,136aa90839180e7162c64e8d5f473238,2ihr-assembly1_1,0.8397,0.82,0.7396,0.81,0.406,322,0.7648
136aa93b87d2bb1c4467202a3fa1620b,136aa93b87d2bb1c4467202a3fa1620b,5i20-assembly5_E,0.885,0.8099,0.8539,0.6704,0.111,313,0.8135
136aa98cb5b8c17b8e2e0bffdb58987c,136aa98cb5b8c17b8e2e0bffdb58987c,5c3z-assembly1_B,0.9448,0.9153,0.8958,0.8345,0.325,310,0.8953
136aaa37b31fc0e43efaf43b75faf019,136aaa37b31fc0e43efaf43b75faf019,8vdo-assembly1_A,0.5379,0.5334,0.112,0.4691,0.027,581,0.3115
136aaab04599314a794ee2ecd6a80502,136aaab04599314a794ee2ecd6a80502,1yt8-assembly1_A,0.4999,0.4608,0.2939,0.5091,0.079,402,0.3645
136aac979438ec9fb6842d6e85d9efca,136aac979438ec9fb6842d6e85d9efca,1lml-assembly1_A,0.859,0.7087,0.4801,0.6576,0.185,281,0.5857
136aad37ed97ec0d2400ea6dfffe6f3d,136aad37ed97ec0d2400ea6dfffe6f3d,3dmd-assembly1_B-1,0.9373,0.9343,0.8866,0.8225,0.454,321,0.899
136aad9cd04d0d122251b71b7c52ab5b,136aad9cd04d0d122251b71b7c52ab5b,3k8d-assembly1_A,0.924,0.7361,0.9204,0.7979,0.299,257,0.8188
136aadcc6f75a5409295389bbb0aa0b2,136aadcc6f75a5409295389bbb0aa0b2,2f5x-assembly3_C,0.9722,0.9035,0.9595,0.8333,0.354,299,0.9246
136aadf2d13642f29706f70f0f533761,136aadf2d13642f29706f70f0f533761,8tcs-assembly1_A,0.8419,0.7194,0.821,0.7088,0.207,308,0.7595
136aae3d0525bd2a72f171efe66310b0,136aae3d0525bd2a72f171efe66310b0,4fd0-assembly1_A,0.6917,0.5146,0.4154,0.5857,0.152,269,0.4533
136aae6b665dca59e0e17ef3a3a76eb6,136aae6b665dca59e0e17ef3a3a76eb6,2r6f-assembly1_A,0.7604,0.6802,0.2626,0.6754,0.154,595,0.4577
136aaf9da3cde97dfeddc8c5633e2905,136aaf9da3cde97dfeddc8c5633e2905,3s55-assembly2_G,0.8808,0.7611,0.8746,0.7558,0.208,312,0.8069
136ab006f1abf5d0e618d8040c15eb8b,136ab006f1abf5d0e618d8040c15eb8b,2q6t-assembly3_C,0.7089,0.6561,0.5026,0.5622,0.089,448,0.5651
136ab3e664634e6a2844a5a1bfb46938,136ab3e664634e6a2844a5a1bfb46938,5dov-assembly1_A,0.907,0.9042,0.8451,0.7309,0.178,336,0.8595
136ab5d39d19202cbbe5da0ec4a45f46,136ab5d39d19202cbbe5da0ec4a45f46,3v89-assembly1_A,0.4655,0.463,0.1973,0.4799,0.018,702,0.3167
136ab5e6a6c60e61e6df0659b2675382,136ab5e6a6c60e61e6df0659b2675382,4x6g-assembly1_D,0.8352,0.7923,0.8204,0.7279,0.257,315,0.7797
136ab63096fdbba680527d156141a65a,136ab63096fdbba680527d156141a65a,8sbi-assembly1_A,0.4032,0.3707,0.2769,0.2742,0.016,434,0.304
136ab64e677429997c97d70ec1268bcf,136ab64e677429997c97d70ec1268bcf,3czj-assembly1_B,0.3929,0.3665,0.1403,0.3087,0.009,974,0.2394
136ab8fc1fcb095bbe9dafa5ac2c7df1,136ab8fc1fcb095bbe9dafa5ac2c7df1,7z7v-assembly1_L,0.423,0.42,0.2466,0.3103,0.034,603,0.3116
136ab9b2f6fd7f952d5cd5bcc7ffb5e8,136ab9b2f6fd7f952d5cd5bcc7ffb5e8,8r0a-assembly1_A,0.3379,0.3057,0.05473,0.3146,0.018,441,0.1705
136aba1178ee91e08fee9b24b6accaa1,136aba1178ee91e08fee9b24b6accaa1,7rfo-assembly1_C,0.4238,0.4038,0.3885,0.6263,0.076,445,0.3869
136aba2a650c01ed129d00b1cb1a25bd,136aba2a650c01ed129d00b1cb1a25bd,8zc8-assembly1_A,0.7302,0.5963,0.674,0.6341,0.119,302,0.6209
136abbb4b430751c6709bbc9d48c196a,136abbb4b430751c6709bbc9d48c196a,6xj9-assembly1_A,0.6305,0.5501,0.2641,0.4489,0.031,740,0.3921
136abc55cde481294f87ef1cdb79ca69,136abc55cde481294f87ef1cdb79ca69,7vu0-assembly1_A,0.4157,0.3955,0.3107,0.2835,0.023,518,0.3313
136abca2257501351aac0b1721148685,136abca2257501351aac0b1721148685,7ccy-assembly2_C,0.9579,0.9458,0.914,0.8625,0.407,329,0.9249
136abcab15eff1cffa15c17ff3ddfcd9,136abcab15eff1cffa15c17ff3ddfcd9,8dgc-assembly1_H,0.5615,0.5443,0.3394,0.4769,0.036,524,0.4255
136abcfdaabee18e7361f92c19c234db,136abcfdaabee18e7361f92c19c234db,1xu4-assembly1_A,0.8573,0.8019,0.7826,0.7357,0.168,327,0.7808
136abe2720a90937a92ac8844f6486b1,136abe2720a90937a92ac8844f6486b1,2a3v-assembly1_C,0.9361,0.9078,0.8967,0.8344,0.462,309,0.8917
136abea0636194e45f9f6f002d24de87,136abea0636194e45f9f6f002d24de87,9e9r-assembly1_A,0.5773,0.5144,0.05068,0.578,0.056,357,0.2722
136abf53f114a9f8a2bd03a74e13f559,136abf53f114a9f8a2bd03a74e13f559,1m5y-assembly1_A,0.7794,0.7251,0.5905,0.628,0.098,406,0.6384
136abfd138384e1b9a696a642e4518e5,136abfd138384e1b9a696a642e4518e5,3f8r-assembly1_B,0.9803,0.9583,0.9583,0.8971,0.418,306,0.9546
136ac126e4ee211f05076a7b201ea0cd,136ac126e4ee211f05076a7b201ea0cd,3vvr-assembly1_A,0.5169,0.4262,0.3169,0.3929,0.032,462,0.35
136ac1627f311f9d25cdad8e6d33f17e,136ac1627f311f9d25cdad8e6d33f17e,7bzg-assembly3_J,0.8999,0.3277,0.8923,0.8228,0.322,152,0.5952
136ac39beeaf09cec9cc1e955ac38060,136ac39beeaf09cec9cc1e955ac38060,5xjj-assembly1_A,0.9245,0.9104,0.6475,0.7934,0.209,324,0.771
136ac3dea29298a9ebb70c0a86412891,136ac3dea29298a9ebb70c0a86412891,6eg0-assembly1_A,0.8345,0.5471,0.8307,0.7551,0.349,229,0.669
136ac4d13cbff961985d492ecd7b6a49,136ac4d13cbff961985d492ecd7b6a49,3afg-assembly2_B,0.7275,0.5288,0.3447,0.5605,0.12,331,0.4244
136ac5941813d090a2828f96791396ae,136ac5941813d090a2828f96791396ae,7pjz-assembly1_x,0.432,0.3884,0.2125,0.2604,0.023,501,0.2827
136ac5f8859186517e49e74f9ac51f1f,136ac5f8859186517e49e74f9ac51f1f,2zm5-assembly1_A,0.9366,0.9192,0.9337,0.8173,0.314,312,0.9154
136ac6a0fafb6fc6f1f58faf3280e1fe,136ac6a0fafb6fc6f1f58faf3280e1fe,8ypt-assembly1_D,0.9228,0.8141,0.2645,0.7721,0.265,332,0.5332
136ac6f79a46aba4fcba60abef53c686,136ac6f79a46aba4fcba60abef53c686,3a7q-assembly1_A,0.4511,0.3763,0.1988,0.3466,0.029,410,0.2719
136ac7435847b5205eaf23548ec70f26,136ac7435847b5205eaf23548ec70f26,8ee6-assembly1_A,0.5872,0.5334,0.111,0.4729,0.029,586,0.3087
136ac7deb8ef62f759e3dc29daa6c240,136ac7deb8ef62f759e3dc29daa6c240,4e5s-assembly1_B,0.8678,0.8652,0.8229,0.6867,0.161,347,0.8294
136ac83ef5f327f4546ba2a3bf46c02c,136ac83ef5f327f4546ba2a3bf46c02c,4b4o-assembly2_B,0.9328,0.897,0.9236,0.773,0.336,312,0.9016
136ac89e5b8c2a347011f1de133424e5,136ac89e5b8c2a347011f1de133424e5,2qqv-assembly1_A,0.3763,0.357,0.2328,0.2558,0.029,535,0.2743
136ac8a58746568f35ce1519471d56d4,136ac8a58746568f35ce1519471d56d4,7eeb-assembly1_C,0.4366,0.3557,0.3825,0.3996,0.012,323,0.3448
136ac948359d8df5d3a51536652b2557,136ac948359d8df5d3a51536652b2557,7ctc-assembly1_D,0.9518,0.9457,0.8045,0.8015,0.246,332,0.8675
136ac9cb386584fe015fe5881b79df37,136ac9cb386584fe015fe5881b79df37,6iuq-assembly1_A,0.8413,0.7696,0.8254,0.6823,0.248,318,0.7809
136ac9e0aea5c03ae493e81a75b8d859,136ac9e0aea5c03ae493e81a75b8d859,1cwv-assembly1_A,0.7796,0.511,0.3378,0.5609,0.074,282,0.4144
136ac9efa37ed9a7d967a1a71776b07e,136ac9efa37ed9a7d967a1a71776b07e,3cv9-assembly1_A,0.39,0.3882,0.3197,0.2599,0.02,485,0.332
136acae319ee30cbcf5ee8aeb764e324,136acae319ee30cbcf5ee8aeb764e324,3vzb-assembly1_A,0.8679,0.8653,0.7456,0.7103,0.155,361,0.7891
136acc66a501795e3bacfbe91b1240eb,136acc66a501795e3bacfbe91b1240eb,1us5-assembly1_A,0.9498,0.8716,0.9252,0.8096,0.309,297,0.8876
136acd1809f5f589cc3efa5675d18fa5,136acd1809f5f589cc3efa5675d18fa5,5l5c-assembly1_A-2,0.4335,0.3864,0.1198,0.3969,0.052,384,0.2427
136acd34bd1ce6f77f3339c4d82fef8f,136acd34bd1ce6f77f3339c4d82fef8f,2h3w-assembly2_B,0.3922,0.3587,0.2137,0.281,0.016,685,0.2693
136acd57bd9d9817404811acd5df5d31,136acd57bd9d9817404811acd5df5d31,8j5r-assembly1_D,0.9096,0.8982,0.4599,0.7705,0.298,322,0.6702
136ace8acc6a2d17f68a44fa88098d23,136ace8acc6a2d17f68a44fa88098d23,8snc-assembly1_A,0.7668,0.7554,0.4837,0.6133,0.089,390,0.6042
136ad01a1cfeb1ec28c0a9a1e9e46bcb,136ad01a1cfeb1ec28c0a9a1e9e46bcb,7tdg-assembly1_A,0.4091,0.341,0.03702,0.2975,0.003,2428,0.1764
136ad01fcd5f4c395f28fd150293ed85,136ad01fcd5f4c395f28fd150293ed85,6cy5-assembly1_A,0.9466,0.9347,0.9061,0.8365,0.49,306,0.9098
136ad09749ad5b91d504a3fc576532d8,136ad09749ad5b91d504a3fc576532d8,6vjs-assembly2_Y,0.7556,0.5214,0.3586,0.6191,0.1,317,0.4295
136ad1feaa2ac2705bb990d225a13fea,136ad1feaa2ac2705bb990d225a13fea,3h20-assembly1_A,0.5844,0.5222,0.5489,0.637,0.106,377,0.5227
136ad20571101c6b83981998d7a5a4ec,136ad20571101c6b83981998d7a5a4ec,1ze2-assembly1_A,0.9479,0.901,0.9418,0.7955,0.307,312,0.9132
136ad262d83ca12fc784eb9f9508f727,136ad262d83ca12fc784eb9f9508f727,4a5w-assembly1_A,0.5968,0.4904,0.1144,0.4452,0.028,381,0.2908
136ad27bf2ce4f1ea2ae4c68df05dcf9,136ad27bf2ce4f1ea2ae4c68df05dcf9,3tt2-assembly1_A,0.6968,0.6893,0.6875,0.5764,0.139,337,0.6552
136ad3693ebf03ff1732ec774da344cb,136ad3693ebf03ff1732ec774da344cb,7s6n-assembly1_A,0.6347,0.633,0.4839,0.4741,0.061,437,0.5346
136ad5527a69e9200348aad401a96a1e,136ad5527a69e9200348aad401a96a1e,4ntd-assembly1_A-2,0.9382,0.8947,0.8757,0.7977,0.305,301,0.8749
136ad76f50fd5fb05a8eb8079dfab02b,136ad76f50fd5fb05a8eb8079dfab02b,4zwp-assembly1_A,0.3594,0.3302,0.2558,0.3136,0.013,529,0.2746
136ad7ae84f481ba4d7077526e607d88,136ad7ae84f481ba4d7077526e607d88,6z99-assembly2_B,0.7673,0.7536,0.3719,0.7765,0.05,456,0.5512
136ad8770bf1f22233298d2a354c8fc4,136ad8770bf1f22233298d2a354c8fc4,6g4r-assembly1_B,0.7045,0.7025,0.6673,0.5393,0.104,343,0.6547
136ada4a996199988e6456edcfa5bd8c,136ada4a996199988e6456edcfa5bd8c,3edt-assembly2_D,0.5976,0.4597,0.5395,0.557,0.119,359,0.4824
136adb33e0ebe8064438c8d43416a805,136adb33e0ebe8064438c8d43416a805,5lj3-assembly1_A,0.2673,0.2601,0.05672,0.4596,0.002,1381,0.149
136adbacdfaa72257df8eab779074d05,136adbacdfaa72257df8eab779074d05,6chh-assembly1_A,0.9395,0.7924,0.9091,0.7905,0.25,272,0.8419
136adbba654eeddd134f5e80134099aa,136adbba654eeddd134f5e80134099aa,4flm-assembly1_B,0.6819,0.6176,0.6736,0.4643,0.081,330,0.6207
136adc45c734a0fe9734fc9ebd694f30,136adc45c734a0fe9734fc9ebd694f30,1chk-assembly2_B,0.8636,0.6505,0.83,0.7118,0.191,245,0.7236
136ade2142687ad6908eea75e504079a,136ade2142687ad6908eea75e504079a,5i6j-assembly1_A-2,0.6846,0.3834,0.3042,0.7196,0.038,180,0.3324
136adedf65ab941b1e0f2a183863ceca,136adedf65ab941b1e0f2a183863ceca,6yak-assembly1_DDD,0.9907,0.969,0.9844,0.9193,0.437,311,0.9738
136adfe986fee5c97ceb38936b25e37e,136adfe986fee5c97ceb38936b25e37e,4xxt-assembly1_A,0.8124,0.4012,0.5442,0.5628,0.105,285,0.4624
